scenario_id,scenario,section,purpose,order,id,legacy_ids,pos,gender,pt,en,zh_hans,zh_hant,example_pt,example_en,example_zh_hans,example_zh_hant,note
camara_municipal,Câmara Municipal,dialogo,expanded real-world coverage,561,dialogo-camara_municipal-so-depois-de-receber-a-data-e-as-instrucoes-da-recolha,,,,Só depois de receber a data e as instruções da recolha.,Only after you receive the collection date and instructions.,请先等到收到回收日期和指示后再放。,請先等到收到回收日期和指示後再放。,,,,,
camara_municipal,Câmara Municipal,dialogo,expanded real-world coverage,562,dialogo-camara_municipal-ha-algum-custo-para-uma-recolha-domestica,,,,Há algum custo para uma recolha doméstica?,Is there a fee for a household collection?,家庭大件垃圾回收收费吗？,家居大型廢物回收收費嗎？,,,,,
camara_municipal,Câmara Municipal,dialogo,expanded real-world coverage,563,dialogo-camara_municipal-consulte-as-condicoes-do-seu-municipio-quando-fizer-a-marcacao,,,,Consulte as condições do seu município quando fizer a marcação.,Check your municipality's conditions when you book.,预约时请查看您所在市政府的规定。,預約時請查看您所屬市政府的規定。,,,,,
camara_municipal,Câmara Municipal,dialogo,expanded real-world coverage,564,dialogo-camara_municipal-quero-ainda-comunicar-barulho-de-obras-fora-do-horario,,,,Quero ainda comunicar barulho de obras fora do horário.,I also want to report building noise outside permitted hours.,我还想投诉非施工时段的装修噪音。,我還想投訴非施工時段的裝修噪音。,,,,,
camara_municipal,Câmara Municipal,dialogo,expanded real-world coverage,565,dialogo-camara_municipal-registe-os-dias-as-horas-e-a-morada-onde-ocorre-o-ruido,,,,"Registe os dias, as horas e a morada onde ocorre o ruído.","Record the dates, times, and address where the noise occurs.",请记录噪音发生的日期、时间和地址。,請記錄噪音發生的日期、時間和地址。,,,,,
camara_municipal,Câmara Municipal,dialogo,expanded real-world coverage,566,dialogo-camara_municipal-a-situacao-acontece-quase-todas-as-noites,,,,A situação acontece quase todas as noites.,It happens almost every night.,这种情况几乎每晚都发生。,這種情況幾乎每晚都發生。,,,,,
camara_municipal,Câmara Municipal,dialogo,expanded real-world coverage,567,dialogo-camara_municipal-se-estiver-a-acontecer-agora-contacte-tambem-as-autoridades-policiais,,,,"Se estiver a acontecer agora, contacte também as autoridades policiais.","If it is happening now, also contact the police authorities.",如果现在正在发生，也请联系警方。,如果現在正在發生，也請聯絡警方。,,,,,
camara_municipal,Câmara Municipal,cartao,parking,331,cartao-camara_municipal-quero-pedir-um-distico-de-estacionamento-para-residente,,,,Quero pedir um dístico de estacionamento para residente.,I want to apply for a resident parking permit.,我想申请居民停车证。,我想申請居民泊車證。,,,,,
camara_municipal,Câmara Municipal,cartao,waste,332,cartao-camara_municipal-como-marco-a-recolha-de-um-sofa-e-de-um-colchao,,,,Como marco a recolha de um sofá e de um colchão?,How do I arrange collection of a sofa and mattress?,怎样预约收取沙发和床垫？,怎樣預約收取梳化和床褥？,,,,,
camara_municipal,Câmara Municipal,cartao,licence,333,cartao-camara_municipal-preciso-de-licenca-para-fazer-estas-obras,,,,Preciso de licença para fazer estas obras?,Do I need a permit for this building work?,进行这些工程需要许可证吗？,進行這些工程需要許可證嗎？,,,,,
camara_municipal,Câmara Municipal,cartao,noise,334,cartao-camara_municipal-quero-apresentar-uma-reclamacao-por-causa-do-ruido,,,,Quero apresentar uma reclamação por causa do ruído.,I want to make a complaint about noise.,我想投诉噪音问题。,我想投訴噪音問題。,,,,,
camara_municipal,Câmara Municipal,cartao,appointment,335,cartao-camara_municipal-este-assunto-precisa-de-marcacao-no-atendimento-municipal,,,,Este assunto precisa de marcação no atendimento municipal?,Does this matter require an appointment at the municipal office?,这项事务需要预约市政府服务吗？,這項事務需要預約市政府服務嗎？,,,,,
camara_municipal,Câmara Municipal,cartao,documents,336,cartao-camara_municipal-que-comprovativos-tenho-de-juntar-ao-requerimento,,,,Que comprovativos tenho de juntar ao requerimento?,Which supporting documents must I attach to the application?,申请需要附上哪些证明文件？,申請需要附上哪些證明文件？,,,,,
camara_municipal,Câmara Municipal,cartao,cost,337,cartao-camara_municipal-onde-posso-consultar-as-taxas-municipais,,,,Onde posso consultar as taxas municipais?,Where can I check the municipal fees?,在哪里可以查询市政费用？,在哪裡可以查詢市政費用？,,,,,
camara_municipal,Câmara Municipal,cartao,tracking,338,cartao-camara_municipal-ainda-nao-recebi-resposta-ao-meu-requerimento,,,,Ainda não recebi resposta ao meu requerimento.,I have not yet received a response to my application.,我的申请还没有收到回复。,我的申請還沒有收到回覆。,,,,,
camara_municipal,Câmara Municipal,cartao,useful situation example,447,cartao-camara_municipal-onde-posso-encontrar-informacoes-sobre-o-horario-de-atendimento,,,,Onde posso encontrar informações sobre o horário de atendimento?,Where can I find information about office hours?,我可以在哪里查到有关办公时间的信息？,我可以在哪裡查到有關辦公時間的資訊？,,,,,
camara_municipal,Câmara Municipal,cartao,useful situation example,448,cartao-camara_municipal-pode-dar-me-informacoes-sobre-o-comprovativo-de-pagamento,,,,Pode dar-me informações sobre o comprovativo de pagamento?,Could you give me information about proof of payment?,可以告诉我有关缴费憑证的信息吗？,可以告訴我有關繳費憑證的資訊嗎？,,,,,
camara_municipal,Câmara Municipal,cartao,useful situation example,449,cartao-camara_municipal-onde-posso-encontrar-informacoes-sobre-o-formulario,,,,Gostaria de saber mais sobre o formulário.,I would like to know more about form.,我想进一步了解表格。,我想進一步了解表格。,,,,,
camara_municipal,Câmara Municipal,cartao,useful situation example,450,cartao-camara_municipal-pode-explicar-me-o-que-devo-fazer-para-estacionar,,,,Pode explicar-me o que devo fazer para estacionar?,Could you explain what I need to do to park?,可以说明我要怎样停车吗？,可以說明我要怎樣停車嗎？,,,,,
camara_municipal,Câmara Municipal,cartao,useful situation example,451,cartao-camara_municipal-onde-posso-encontrar-informacoes-sobre-o-entulho,,,,Quem me pode orientar sobre o entulho?,Who can advise me about rubble / construction waste?,关于建筑垃圾，谁可以给我指引？,關於建築垃圾，誰可以給我指引？,,,,,
camara_municipal,Câmara Municipal,cartao,useful situation example,452,cartao-camara_municipal-pode-dar-me-informacoes-sobre-a-declaracao,,,,Tenho uma questão relacionada com a declaração.,I have a question related to declaration / statement.,我有一个与声明书有关的问题。,我有一個與聲明書有關的問題。,,,,,
camara_municipal,Câmara Municipal,cartao,useful situation example,453,cartao-camara_municipal-com-quem-devo-falar-sobre-o-horario-de-funcionamento,,,,Com quem devo falar sobre o horário de funcionamento?,Who should I speak to about opening hours?,关于營业时间，我应该和谁联系？,關於營業時間，我應該聯絡誰？,,,,,
camara_municipal,Câmara Municipal,cartao,useful situation example,454,cartao-camara_municipal-preciso-de-esclarecer-uma-duvida-sobre-a-freguesia,,,,Preciso de esclarecer uma dúvida sobre a freguesia.,I have a question about parish (administrative area).,我需要咨询有关堂区（行政区）的问题。,我需要查詢有關堂區（行政區）的問題。,,,,,
camara_municipal,Câmara Municipal,cartao,useful situation example,455,cartao-camara_municipal-queria-informacoes-sobre-a-senha-de-atendimento,,,,Queria informações sobre a senha de atendimento.,I would like information about queue ticket.,我想了解排队取号。,我想了解排隊取號。,,,,,
camara_municipal,Câmara Municipal,cartao,useful situation example,456,cartao-camara_municipal-e-possivel-levantar-o-documento-aqui,,,,É possível levantar o documento aqui?,Is it possible to collect the document here?,可以在这里领取文件吗？,可以在這裡領取文件嗎？,,,,,
camara_municipal,Câmara Municipal,cartao,useful situation example,457,cartao-camara_municipal-queria-informacoes-sobre-a-reclamacao,,,,Consegue ajudar-me com uma dúvida sobre a reclamação?,Can you help me with a question about complaint?,您能帮我解答一个有关投诉的问题吗？,您能幫我解答一個有關投訴的問題嗎？,,,,,
camara_municipal,Câmara Municipal,cartao,useful situation example,458,cartao-camara_municipal-preciso-de-ajuda-para-pagar-uma-taxa,,,,Preciso de ajuda para pagar uma taxa.,I need help to pay a fee.,我需要协助缴納费用。,我需要協助繳納費用。,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0967,situacao-o-aquecimento,noun,m,o aquecimento,heating,暖气,暖氣,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0968,situacao-o-esquentador,noun,m,o esquentador,gas water heater,燃气热水器,燃氣熱水器,,,,,Very common in PT flats; learn this word
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0969,situacao-a-caldeira,noun,f,a caldeira,boiler,锅炉,鍋爐,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0970,situacao-o-eletrodomestico,noun,m,o eletrodoméstico,household appliance,家用电器,家用電器,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0971,situacao-a-maquina-de-lavar-roupa-loica,noun,f,a máquina de lavar roupa / loiça,washing machine / dishwasher,洗衣机／洗碗机,洗衣機／洗碗機,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0972,situacao-avariado-a,,,avariado/a,broken / out of order,坏了／故障,壞了／故障,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0973,situacao-a-reparacao-o-arranjo,noun,f,a reparação / o arranjo,repair,维修,維修,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0974,situacao-a-humidade,noun,f,a humidade,damp,潮湿,潮濕,,,,,Chronic issue in Portuguese housing
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0975,situacao-o-bolor-o-mofo,noun,m,o bolor / o mofo,mould,霉菌,霉菌,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1011,situacao-reportar-uma-avaria,,,reportar uma avaria,to report a fault,報修,報修,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1012,situacao-a-manutencao,noun,f,a manutenção,maintenance,维修部,維修部,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1060,situacao-o-martelo,noun,m,o martelo,hammer,錘子,錘子,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1061,situacao-o-berbequim-a-broca,noun,m,o berbequim / a broca,drill / drill bit,电钻／钻头,電鑽／鑽頭,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1062,situacao-a-serra,noun,f,a serra,saw,锯子,鋸子,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1063,situacao-a-chave-de-fendas,noun,f,a chave de fendas,screwdriver,螺絲刀,螺絲刀,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1064,situacao-a-escada,noun,f,a escada,ladder,梯子,梯子,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1065,situacao-o-ladrilho-o-azulejo,noun,m,o ladrilho / o azulejo,floor tile / wall tile,地砖／瓷砖,地磚／瓷磚,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1066,situacao-o-pladur-o-gesso,noun,m,o pladur / o gesso,drywall / plaster,石膏板／石膏,石膏板／石膏,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1067,situacao-a-tinta-pintar,noun,f,a tinta / pintar,paint / to paint,油漆／刷漆,油漆／刷漆,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1068,situacao-o-rolo-o-pincel,noun,m,o rolo / o pincel,roller / brush,滾筒／刷子,滾筒／刷子,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1069,situacao-o-eletricista,noun,m,o eletricista,electrician,电工,電工,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1070,situacao-o-canalizador,noun,m,o canalizador,plumber,水管工,水管工,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1071,situacao-a-remodelacao,noun,f,a remodelação,renovation,翻新装修,翻新裝修,,,,,Most immigrant construction work is renovations
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1077,situacao-o-orcamento,noun,m,o orçamento,quote / estimate,報价,報價,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1052,situacao-a-chave-de-casa,noun,f,a chave de casa,house key,家门钥匙,家門鑰匙,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-1096,situacao-o-elevador-esta-avariado,noun,m,o elevador está avariado,the lift is broken,电梯坏了,電梯壞了,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0715,situacao-o-condominio,noun,m,o condomínio,building service charge,大厦管理费,大廈管理費,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0643,situacao-o-contrato-de-arrendamento,noun,m,o contrato de arrendamento,rental contract,租赁合同,租賃合同,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0707,situacao-o-senhorio-a-senhoria,noun,m,o senhorio / a senhoria,landlord / landlady,房东,房東,,,,,
casa_reparacoes,Casa: Avarias e Reparações,vocabulario,,,az-0708,situacao-o-inquilino-a-inquilina,noun,m,o inquilino / a inquilina,tenant,房客,房客,,,,,
casa_reparacoes,Casa: Avarias e Reparações,dialogo,,427,dialogo-casa_reparacoes-bom-dia-estou-a-ligar-por-causa-de-uma-avaria-em-casa,,,,Bom dia. Estou a ligar por causa de uma avaria em casa.,Good morning. I'm calling about a fault at home.,早上好。我打电话是因为家里出了故障。,早晨。我致電是因為家裡出了故障。,,,,,
casa_reparacoes,Casa: Avarias e Reparações,dialogo,,428,dialogo-casa_reparacoes-pode-explicar-o-que-aconteceu,,,,Pode explicar o que aconteceu?,Can you explain what happened?,可以说明发生了什么吗？,可以說明發生了甚麼嗎？,,,,,
casa_reparacoes,Casa: Avarias e Reparações,dialogo,,429,dialogo-casa_reparacoes-ha-uma-fuga-de-agua-debaixo-do-lava-loica,,,,Há uma fuga de água debaixo do lava-loiça.,There's a water leak under the kitchen sink.,厨房水槽下面漏水。,廚房洗手盆下面漏水。,,,,,
casa_reparacoes,Casa: Avarias e Reparações,dialogo,,430,dialogo-casa_reparacoes-ja-fechou-a-torneira-de-seguranca,,,,Já fechou a torneira de corte?,Have you turned off the stopcock?,您已经关掉总水阀了吗？,您已經關掉總水掣了嗎？,,,,,
casa_reparacoes,Casa: Avarias e Reparações,dialogo,,431,dialogo-casa_reparacoes-sim-mas-agora-nao-temos-agua-em-casa,,,,"Sim, mas agora não temos água em casa.","Yes, but now we have no water at home.",关了，但现在家里没水。,關了，但現在家裡沒有水。,,,,,
casa_reparacoes,Casa: Avarias e Reparações,dialogo,,432,dialogo-casa_reparacoes-o-canalizador-pode-ir-ai-entre-as-duas-e-as-quatro,,,,O canalizador pode ir aí entre as duas e as quatro.,The plumber can go there between two and four.,水管工可以在两点到四点之间到。,水喉匠可以在兩點至四點之間到。,,,,,
casa_reparacoes,Casa: Avarias e Reparações,dialogo,,433,dialogo-casa_reparacoes-pode-enviar-me-primeiro-o-orcamento,,,,Pode enviar-me primeiro o orçamento?,Can you send me the quote first?,可以先把报价发给我吗？,可以先把報價傳給我嗎？,,,,,
