pos,gender,id,legacyIds,﻿situacao,tipo,conjunto,pt,en,zh_hant,zh_hans,notas_2026
,,az-1051,situacao-semanal-quinzenal,trabalho_limpezas,vocabulário,,semanal / quinzenal,weekly / fortnightly,每週一次／每兩週一次,每周一次／每两周一次,
noun,f,az-1052,situacao-a-chave-de-casa,trabalho_limpezas,vocabulário,,a chave de casa,house key,家門鑰匙,家门钥匙,
,,az-1053,situacao-remarcar,trabalho_limpezas,vocabulário,,remarcar,to reschedule,改期,改期,
,,az-1054,situacao-avisar-com-antecedencia,trabalho_limpezas,vocabulário,,avisar com antecedência,to give advance notice,提前通知,提前通知,
noun,m,az-1055,situacao-o-feriado,trabalho_limpezas,vocabulário,,o feriado,public holiday,公眾假期,公众假期,
noun,m,az-1056,situacao-o-pagamento-por-transferencia,trabalho_limpezas,vocabulário,,o pagamento por transferência,payment by bank transfer,轉帳付款,转账付款,
,,az-1057,situacao-aumentar-o-preco,trabalho_limpezas,vocabulário,,aumentar o preço,to raise the price,漲價,涨价,
noun,m,az-1058,situacao-o-material-de-limpeza,trabalho_limpezas,vocabulário,,o material de limpeza,cleaning supplies,清潔用品,清洁用品,
noun,f,az-1059,situacao-a-referencia-de-clientes,trabalho_limpezas,vocabulário,,a referência (de clientes),reference (from clients),客戶推薦信,客户推荐信,
,,,,trabalho_limpezas,script,diálogo 2,"Bom dia, Dona Teresa. Na sexta não posso ir — tenho consulta médica.","Good morning, Dona Teresa. I can't come on Friday — I have a medical appointment.",早上好，Teresa太太。週五我來不了——我有醫生預約。,早上好，Teresa太太。周五我來不了——我有医生预约。,
,,,,trabalho_limpezas,script,diálogo 2,Obrigada por avisar com antecedência. Pode vir no sábado?,Thanks for the advance notice. Can you come on Saturday?,謝謝提前通知。週六可以來嗎？,谢谢提前通知。周六可以來吗？,
,,,,trabalho_limpezas,script,diálogo 2,"Posso, de manhã. Às nove está bem?","I can, in the morning. Is nine okay?",可以，上午。九點行嗎？,可以，上午。九点行吗？,
,,,,trabalho_limpezas,script,diálogo 2,Perfeito. Deixo a chave no sítio do costume.,Perfect. I'll leave the key in the usual place.,好。鑰匙放在老地方。,好。钥匙放在老地方。,
,,,,trabalho_limpezas,script,diálogo 2,Combinado. Até sábado!,Agreed. See you Saturday!,說定了。週六見！,说定了。周六见！,
,,,,trabalho_limpezas,script,diálogo 3,A senhora também passa a ferro?,Do you also iron?,您也熨衣服嗎？,您也熨衣服吗？,
,,,,trabalho_limpezas,script,diálogo 3,"Passo, mas é mais uma hora de trabalho.","I do, but it's one more hour of work.",熨的，但要多算一小時工錢。,熨的，但要多算一小时工钱。,
,,,,trabalho_limpezas,script,diálogo 3,"E uma limpeza a fundo à cozinha, quanto custaria?","And a deep clean of the kitchen, how much would that cost?",廚房深度清潔要多少錢？,厨房深度清洁要多少钱？,
,,,,trabalho_limpezas,script,diálogo 3,A limpeza a fundo é ao preço de duas horas extra.,A deep clean is priced at two extra hours.,深度清潔按加兩小時計費。,深度清洁按加两小时计费。,
,,,,trabalho_limpezas,script,diálogo 3,"Está bem. E nos feriados, trabalha?",Alright. And do you work on public holidays?,好的。公眾假期您上班嗎？,好的。公众假期您上班吗？,
,,,,trabalho_limpezas,script,diálogo 3,"Só com combinação prévia, e o valor é a dobrar.","Only by prior arrangement, and the rate is double.",需要提前約定，而且工錢雙倍。,需要提前约定，而且工钱双倍。,
,,,,trabalho_limpezas,cheat_sheet,,Também passo a ferro — é mais uma hora.,I also iron — it's one more hour.,我也熨衣服——多算一小時。,我也熨衣服——多算一小时。,
,,,,trabalho_limpezas,cheat_sheet,,A limpeza a fundo custa mais.,A deep clean costs more.,深度清潔要加錢。,深度清洁要加钱。,
,,,,trabalho_limpezas,cheat_sheet,,Não posso ir na [dia] — podemos remarcar?,I can't come on [day] — can we reschedule?,[星期幾]我來不了——可以改期嗎？,[星期几]我來不了——可以改期吗？,
,,,,trabalho_limpezas,cheat_sheet,,Nos feriados o valor é a dobrar.,On public holidays the rate is double.,公眾假期工錢雙倍。,公众假期工钱双倍。,
,,,,trabalho_limpezas,cheat_sheet,,Posso dar referências de outros clientes.,I can provide references from other clients.,我可以提供其他客戶的推薦。,我可以提供其他客户的推荐。,
noun,f,az-0541,,trabalho_construcao,vocabulário,,a ferramenta,tool,工具,工具,
noun,m,az-1060,situacao-o-martelo,trabalho_construcao,vocabulário,,o martelo,hammer,錘子,錘子,
noun,m,az-1061,situacao-o-berbequim-a-broca,trabalho_construcao,vocabulário,,o berbequim / a broca,drill / drill bit,電鑽／鑽頭,电钻／钻头,
noun,f,az-1062,situacao-a-serra,trabalho_construcao,vocabulário,,a serra,saw,鋸子,锯子,
noun,f,az-1063,situacao-a-chave-de-fendas,trabalho_construcao,vocabulário,,a chave de fendas,screwdriver,螺絲刀,螺絲刀,
noun,f,az-1064,situacao-a-escada,trabalho_construcao,vocabulário,,a escada,ladder,梯子,梯子,
noun,m,az-1065,situacao-o-ladrilho-o-azulejo,trabalho_construcao,vocabulário,,o ladrilho / o azulejo,floor tile / wall tile,地磚／瓷磚,地砖／瓷砖,
noun,m,az-1066,situacao-o-pladur-o-gesso,trabalho_construcao,vocabulário,,o pladur / o gesso,drywall / plaster,石膏板／石膏,石膏板／石膏,
noun,f,az-1067,situacao-a-tinta-pintar,trabalho_construcao,vocabulário,,a tinta / pintar,paint / to paint,油漆／刷漆,油漆／刷漆,
noun,m,az-1068,situacao-o-rolo-o-pincel,trabalho_construcao,vocabulário,,o rolo / o pincel,roller / brush,滾筒／刷子,滾筒／刷子,
noun,m,az-1069,situacao-o-eletricista,trabalho_construcao,vocabulário,,o eletricista,electrician,電工,电工,
noun,m,az-1070,situacao-o-canalizador,trabalho_construcao,vocabulário,,o canalizador,plumber,水管工,水管工,
noun,f,az-1071,situacao-a-remodelacao,trabalho_construcao,vocabulário,,a remodelação,renovation,翻新裝修,翻新装修,Most immigrant construction work is renovations
noun,m,az-1072,situacao-o-entulho,trabalho_construcao,vocabulário,,o entulho,rubble / construction waste,建築垃圾,建筑垃圾,
noun,f,az-1073,situacao-a-carrinha,trabalho_construcao,vocabulário,,a carrinha,van,貨車（麵包車）,货车（面包车）,
,,az-1074,situacao-descarregar-o-material,trabalho_construcao,vocabulário,,descarregar o material,to unload materials,卸貨（材料）,卸货（材料）,
noun,f,az-1075,situacao-a-fita-metrica-medir,trabalho_construcao,vocabulário,,a fita métrica / medir,tape measure / to measure,捲尺／測量,捲尺／测量,
noun,m,az-1076,situacao-o-nivel,trabalho_construcao,vocabulário,,o nível,spirit level,水平尺,水平尺,
noun,m,az-1077,situacao-o-orcamento,trabalho_construcao,vocabulário,,o orçamento,quote / estimate,報價,報价,
noun,m,az-1078,situacao-o-seguro-de-acidentes-de-trabalho,trabalho_construcao,vocabulário,,o seguro de acidentes de trabalho,workplace accident insurance,工傷保險,工伤保险,Employer must have it — ask
,,,,trabalho_construcao,script,diálogo 2,Hoje começamos a remodelação da casa de banho.,Today we start the bathroom renovation.,今天我們開始翻新浴室。,今天我们开始翻新浴室。,
,,,,trabalho_construcao,script,diálogo 2,Primeiro tiramos os azulejos velhos?,Do we remove the old tiles first?,先把舊瓷磚拆掉嗎？,先把旧瓷砖拆掉吗？,
,,,,trabalho_construcao,script,diálogo 2,Sim. O entulho vai para o contentor lá fora.,Yes. The rubble goes in the container outside.,對。建築垃圾放到外面的垃圾箱。,对。建筑垃圾放到外面的垃圾箱。,
,,,,trabalho_construcao,script,diálogo 2,Falta material — só temos meio saco de cimento.,We're short on materials — only half a bag of cement left.,材料不夠——水泥只剩半袋。,材料不够——水泥只剩半袋。,
,,,,trabalho_construcao,script,diálogo 2,Vou à loja com a carrinha. Precisas de mais alguma coisa?,I'll go to the shop with the van. Do you need anything else?,我開貨車去建材店。還需要別的嗎？,我开货车去建材店。还需要別的吗？,
,,,,trabalho_construcao,script,diálogo 2,Traz silicone e uma broca de seis.,Bring silicone and a size-six drill bit.,帶硅膠和一個六毫米鑽頭。,带硅胶和一个六毫米钻头。,
,,,,trabalho_construcao,script,diálogo 3,"Chefe, antes de começar: quando é o dia de pagamento?","Boss, before we start: when is payday?",老闆，開工前問一下：發工資是哪天？,老板，开工前问一下：发工资是哪天？,
,,,,trabalho_construcao,script,diálogo 3,"Ao dia 5 de cada mês, por transferência.","On the 5th of each month, by bank transfer.",每月5號，轉帳支付。,每月5号，转账支付。,
,,,,trabalho_construcao,script,diálogo 3,E temos seguro de acidentes de trabalho?,And do we have workplace accident insurance?,我們有工傷保險嗎？,我们有工伤保险吗？,
,,,,trabalho_construcao,script,diálogo 3,"Têm, está no contrato. O EPI também é fornecido.","You do, it's in the contract. PPE is provided too.",有，寫在合同裡。防護裝備也由我們提供。,有，写在合同里。防护装備也由我们提供。,
,,,,trabalho_construcao,script,diálogo 3,"Ótimo. E as horas extra, como são pagas?",Great. And how is overtime paid?,好。加班費怎麼算？,好。加班费怎么算？,
,,,,trabalho_construcao,script,diálogo 3,"Com acréscimo, conforme a lei.","With a supplement, as the law requires.",按法律規定加成支付。,按法律规定加成支付。,
,,,,trabalho_construcao,cheat_sheet,,Quando é o dia de pagamento?,When is payday?,發工資是哪天？,发工资是哪天？,
,,,,trabalho_construcao,cheat_sheet,,Temos seguro de acidentes de trabalho?,Do we have workplace accident insurance?,我們有工傷保險嗎？,我们有工伤保险吗？,
,,,,trabalho_construcao,cheat_sheet,,Falta material — vou à loja.,We're short on materials — I'll go to the shop.,材料不夠——我去建材店。,材料不够——我去建材店。,
,,,,trabalho_construcao,cheat_sheet,,Onde despejamos o entulho?,Where do we dump the rubble?,建築垃圾倒在哪裡？,建筑垃圾倒在哪里？,
,,,,trabalho_construcao,cheat_sheet,,As horas extra são pagas com acréscimo.,Overtime is paid at a higher rate.,加班費按加成支付。,加班费按加成支付。,
,,az-1079,situacao-recolher-levantar-o-pedido,trabalho_entregas,vocabulário,,recolher / levantar o pedido,to pick up the order (at the restaurant),到店取單,到店取单,
noun,m,az-1080,situacao-o-pedido-ainda-nao-esta-pronto,trabalho_entregas,vocabulário,,o pedido ainda não está pronto,the order isn't ready yet,訂單還沒好,订单还没好,
noun,f,az-1081,situacao-a-demora,trabalho_entregas,vocabulário,,a demora,delay / wait,等候／延誤,等候／延误,
noun,m,az-1082,situacao-o-numero-do-pedido,trabalho_entregas,vocabulário,,o número do pedido,order number,訂單號,订单号,
noun,f,az-1083,situacao-a-zona-de-entrega,trabalho_entregas,vocabulário,,a zona de entrega,delivery zone,配送區域,配送区域,
noun,f,az-1084,situacao-a-taxa-de-entrega,trabalho_entregas,vocabulário,,a taxa de entrega,delivery fee,配送費,配送费,
noun,m-pl,az-1085,situacao-os-ganhos,trabalho_entregas,vocabulário,,os ganhos,earnings,收入,收入,
noun,m,az-1086,situacao-o-pagamento-semanal,trabalho_entregas,vocabulário,,o pagamento semanal,weekly payout,週結（每週結算）,周结（每周结算）,
noun,f,az-1087,situacao-a-avaliacao,trabalho_entregas,vocabulário,,a avaliação,rating,評分,评分,
noun,m,az-1088,situacao-o-cliente-nao-atende,trabalho_entregas,vocabulário,,o cliente não atende,the customer isn't answering,顧客不接電話,顾客不接电话,
,,az-1089,situacao-cancelar-a-entrega,trabalho_entregas,vocabulário,,cancelar a entrega,to cancel the delivery,取消配送,取消配送,
noun,m,az-1090,situacao-o-suporte-da-app,trabalho_entregas,vocabulário,,o suporte (da app),(app) support,平台客服,平台客服,
,,az-1091,situacao-reportar-um-problema,trabalho_entregas,vocabulário,,reportar um problema,to report a problem,上報問題,上報问题,
noun,f,az-1092,situacao-a-morada-errada,trabalho_entregas,vocabulário,,a morada errada,wrong address,地址錯誤,地址错误,
noun,m,az-1093,situacao-o-pagamento-em-dinheiro-ja-pago,trabalho_entregas,vocabulário,,o pagamento em dinheiro / já pago,cash payment / already paid,現金支付／已在線支付,现金支付／已在线支付,
noun,m,az-1094,situacao-o-capacete-o-colete,trabalho_entregas,vocabulário,,o capacete / o colete,helmet / hi-vis vest,頭盔／反光背心,头盔／反光背心,
,,az-1095,situacao-estacionar,trabalho_entregas,vocabulário,,estacionar,to park,停車,停车,
noun,m,az-1096,situacao-o-elevador-esta-avariado,trabalho_entregas,vocabulário,,o elevador está avariado,the lift is broken,電梯壞了,电梯坏了,
noun,f,az-1097,situacao-a-gorjeta-na-app,trabalho_entregas,vocabulário,,a gorjeta na app,in-app tip,應用內小費,应用内小费,
noun,f,az-1098,situacao-a-conta-bloqueada,trabalho_entregas,vocabulário,,a conta bloqueada,blocked account,帳號被封,账号被封,
,,,,trabalho_entregas,script,diálogo 2,"Boa noite, venho recolher o pedido 847.","Good evening, I'm here to pick up order 847.",晚上好，我來取847號訂單。,晚上好，我來取847号订单。,
,,,,trabalho_entregas,script,diálogo 2,Ainda não está pronto. Faltam dez minutos.,It's not ready yet. Ten more minutes.,還沒好。再等十分鐘。,还没好。再等十分钟。,
,,,,trabalho_entregas,script,diálogo 2,"Vou marcar a demora na app, está bem?","I'll log the delay in the app, okay?",我在應用裡標記等候，可以嗎？,我在应用里标记等候，可以吗？,
,,,,trabalho_entregas,script,diálogo 2,"Claro. Desculpa, a cozinha está cheia.","Sure. Sorry, the kitchen is slammed.",當然。抱歉，廚房太忙了。,当然。抱歉，厨房太忙了。,
,,,,trabalho_entregas,script,diálogo 2,Sem problema. Fico aqui à espera.,No problem. I'll wait here.,沒事。我在這兒等。,没事。我在这儿等。,
,,,,trabalho_entregas,script,diálogo 3,O cliente não atende e a morada parece errada.,The customer isn't answering and the address looks wrong.,顧客不接電話，地址好像也是錯的。,顾客不接电话，地址好像也是错的。,
,,,,trabalho_entregas,script,diálogo 3,Já ligaste duas vezes?,Have you called twice already?,已經打過兩次了嗎？,已经打过两次了吗？,
,,,,trabalho_entregas,script,diálogo 3,Já. Vou reportar ao suporte pela app.,Yes. I'll report it to support via the app.,打了。我通過應用上報客服。,打了。我通过应用上報客服。,
,,,,trabalho_entregas,script,diálogo 3,"Se não responderem em dez minutos, a entrega é cancelada.","If there's no answer in ten minutes, the delivery is cancelled.",如果十分鐘內沒回應，配送就取消。,如果十分钟内没回应，配送就取消。,
,,,,trabalho_entregas,script,diálogo 3,E o pagamento? Era em dinheiro.,And the payment? It was cash.,那貨款呢？這單是現金支付。,那货款呢？这单是现金支付。,
,,,,trabalho_entregas,script,diálogo 3,Segue as instruções do suporte — fica tudo registado.,Follow support's instructions — everything gets logged.,按客服的指示辦——都會有記錄。,按客服的指示办——都会有记录。,
,,,,trabalho_entregas,cheat_sheet,,Venho recolher o pedido n.º […],I'm here to pick up order no. […],我來取……號訂單。,我來取……号订单。,
,,,,trabalho_entregas,cheat_sheet,,O pedido ainda não está pronto — vou marcar a demora.,The order isn't ready — I'll log the delay.,訂單還沒好——我標記一下等候。,订单还没好——我标记一下等候。,
,,,,trabalho_entregas,cheat_sheet,,O cliente não atende — vou reportar ao suporte.,The customer isn't answering — I'll report it to support.,顧客不接電話——我上報客服。,顾客不接电话——我上報客服。,
,,,,trabalho_entregas,cheat_sheet,,A morada está errada — pode confirmar?,The address is wrong — can you confirm it?,地址不對——您能確認一下嗎？,地址不对——您能确认一下吗？,
,,,,trabalho_entregas,cheat_sheet,,É pagamento em dinheiro — tem troco?,It's a cash payment — do you have change?,現金支付——您有零錢找嗎？,现金支付——您有零钱找吗？,
